S1	E1	S2	E2	Reference	Contig	IDY	Ambiguous	Best_group
48437300	48438085	1	786	chr19	m187119_5497_CCS_4_5054_4_48437299_48437699_4166891	100.0		True
48416046	48416667	1	622	chr19	m119162_9003_CCS_4_5054_4_48416045_48416445_4588884	100.0		True
CONTIG	m119162_9003_CCS_4_5054_4_48416045_48416445_4588884	622	correct
CONTIG	m42406_4172_CCS_4_1444_4_48422419_48422819_2513652	439	unaligned
CONTIG	m114298_6399_CCS_4_5999_4_37777816_37778216_363665	400	unaligned
8345918	8346638	1	721	chr19	m89186_9323_CCS_1_2527_1_8345917_8346317_4585026	100.0		True
CONTIG	m89186_9323_CCS_1_2527_1_8345917_8346317_4585026	721	correct
CONTIG	m141430_8751_CCS_4_4332_4_36792997_36793397_2152689	400	unaligned
37779903	37780718	1	816	chr19	m77427_11254_CCS_4_5776_4_37779902_37780302_2948998	100.0		True
CONTIG	m77427_11254_CCS_4_5776_4_37779902_37780302_2948998	816	correct
CONTIG	m242538_9534_CCS_4_6859_4_48421971_48422371_72249	400	unaligned
48440936	48441465	1	530	chr19	m265431_11672_CCS_4_7581_4_48440935_48441335_2237191	100.0		True
CONTIG	m265431_11672_CCS_4_7581_4_48440935_48441335_2237191	530	correct
55092362	55260422	1	168061	chr19	m35105_5240_CCS_4_1083_4_55092361_55092761_3215180	100.0		True
CONTIG	m35105_5240_CCS_4_1083_4_55092361_55092761_3215180	168061	correct
40382332	40383106	1	775	chr19	m168667_14094_CCS_4_3249_4_40382331_40382731_3100656	100.0		True
CONTIG	m168667_14094_CCS_4_3249_4_40382331_40382731_3100656	775	correct
CONTIG	m124123_16838_CCS_4_15884_4_50624205_50624605_5374499	499	unaligned
48424290	48425093	1	804	chr19	m231013_17556_CCS_4_1444_4_48424289_48424689_449176	100.0		True
CONTIG	m231013_17556_CCS_4_1444_4_48424289_48424689_449176	804	correct
20588212	20588910	1	699	chr19	m271661_12074_CCS_2_10830_2_20516197_20516597_4795308	100.0		True
CONTIG	m271661_12074_CCS_2_10830_2_20516197_20516597_4795308	699	correct
CONTIG	m189775_11101_CCS_2_3971_2_8872663_8873063_5864940	443	unaligned
24611100	24611880	1	781	chr19	m11892_6743_CCS_3_6343_3_24611099_24611499_2660481	100.0		True
CONTIG	m11892_6743_CCS_3_6343_3_24611099_24611499_2660481	781	correct
CONTIG	m90707_9783_CCS_4_2166_4_50630614_50631014_3821114	456	unaligned
48415623	48416151	1	529	chr19	m271286_10562_CCS_4_7581_4_48415622_48416022_3543043	100.0		True
CONTIG	m271286_10562_CCS_4_7581_4_48415622_48416022_3543043	529	correct
CONTIG	m61709_6032_CCS_4_4332_4_37782700_37783100_4059927	408	unaligned
8362403	8363668	1	1266	chr19	m67488_11506_CCS_1_3249_1_8362402_8362802_3236752	100.0		True
CONTIG	m67488_11506_CCS_1_3249_1_8362402_8362802_3236752	1266	correct
CONTIG	m271286_10562_CCS_4_361_4_48408402_48408802_1886899	415	unaligned
CONTIG	m100689_16387_CCS_4_5415_4_37780338_37780738_4156478	446	unaligned
CONTIG	m92724_16989_CCS_4_1805_4_43614663_43615063_3578563	437	unaligned
CONTIG	m59780_3358_CCS_4_0_4_48460427_48460827_3951021	428	unaligned
36787422	36788194	1	773	chr19	m7073_6406_CCS_4_5776_4_36787421_36787821_5617149	100.0		True
CONTIG	m7073_6406_CCS_4_5776_4_36787421_36787821_5617149	773	correct
CONTIG	m242294_12541_CCS_4_6137_4_36763766_36764166_1716947	418	unaligned
20517936	20518606	1	671	chr19	m11547_13169_CCS_2_12767_2_20517935_20518335_5389773	100.0		True
CONTIG	m11547_13169_CCS_2_12767_2_20517935_20518335_5389773	671	correct
40392639	40393496	1	858	chr19	m20323_6830_CCS_4_1805_4_40392638_40393038_3111155	100.0		True
CONTIG	m20323_6830_CCS_4_1805_4_40392638_40393038_3111155	858	correct
37781087	37781855	1	769	chr19	m260874_8515_CCS_4_7942_4_37781086_37781486_5405703	100.0		True
CONTIG	m260874_8515_CCS_4_7942_4_37781086_37781486_5405703	769	correct
7041303	7042065	1	763	chr19	m48579_13736_CCS_0_9747_0_7041302_7041702_2314233	100.0		True
CONTIG	m48579_13736_CCS_0_9747_0_7041302_7041702_2314233	763	correct
8858933	8859708	1	776	chr19	m106371_13211_CCS_2_6137_2_8858932_8859332_1591924	100.0		True
CONTIG	m106371_13211_CCS_2_6137_2_8858932_8859332_1591924	776	correct
CONTIG	m3326_11077_CCS_4_3249_4_37770094_37770494_3858219	404	unaligned
8340633	8341536	1	904	chr19	m242749_13961_CCS_1_12274_1_8340632_8341032_3228685	100.0		True
CONTIG	m242749_13961_CCS_1_12274_1_8340632_8341032_3228685	904	correct
40387830	40390955	1	3126	chr19	m75766_11036_CCS_4_6859_4_40387829_40388229_4184426	100.0		True
CONTIG	m75766_11036_CCS_4_6859_4_40387829_40388229_4184426	3126	correct
50599708	50600414	1	707	chr19	m206691_10265_CCS_4_1444_4_50599707_50600107_985508	100.0		True
CONTIG	m206691_10265_CCS_4_1444_4_50599707_50600107_985508	707	correct
CONTIG	m142548_4932_CCS_4_361_4_37761113_37761513_6128332	478	unaligned
51270302	52133038	1	862737	chr19	m163062_13299_CCS_4_12899_4_51270301_51270701_4158050	100.0		True
CONTIG	m163062_13299_CCS_4_12899_4_51270301_51270701_4158050	862737	correct
7042027	7058453	1	16427	chr19	m212939_8398_CCS_0_1444_0_7042026_7042426_3046910	99.99		True
CONTIG	m212939_8398_CCS_0_1444_0_7042026_7042426_3046910	16427	correct
CONTIG	m141430_8751_CCS_4_7942_4_36796607_36797007_1849538	402	unaligned
50601885	50602656	1	772	chr19	m149153_13060_CCS_4_11191_4_50601884_50602284_4795393	100.0		True
CONTIG	m149153_13060_CCS_4_11191_4_50601884_50602284_4795393	772	correct
48450223	48451019	1	797	chr19	m224053_9554_CCS_4_5415_4_48455613_48456013_4174960	100.0		True
CONTIG	m224053_9554_CCS_4_5415_4_48455613_48456013_4174960	797	correct
48445696	48446432	1	737	chr19	m130054_18418_CCS_4_6859_4_48440303_48440703_2008994	100.0		True
CONTIG	m130054_18418_CCS_4_6859_4_48440303_48440703_2008994	737	correct
CONTIG	m139683_8453_CCS_3_5415_3_24624092_24624492_1873566	434	unaligned
35849525	35850307	1	783	chr19	m1232_13023_CCS_4_6498_4_35849524_35849924_1604462	100.0		True
CONTIG	m1232_13023_CCS_4_6498_4_35849524_35849924_1604462	783	correct
54724035	54725008	1	974	chr19	m244516_11198_CCS_4_8303_4_54724034_54724434_1107291	100.0		True
CONTIG	m244516_11198_CCS_4_8303_4_54724034_54724434_1107291	974	correct
37773583	37774274	1	692	chr19	m194842_9391_CCS_4_8303_4_37773582_37773982_4405360	100.0		True
CONTIG	m194842_9391_CCS_4_8303_4_37773582_37773982_4405360	692	correct
58014603	59118899	1	1104296	chr19	m114124_14318_CCS_4_4693_4_58014602_58015003_4196325	100.0		True
CONTIG	m114124_14318_CCS_4_4693_4_58014602_58015003_4196325	1104296	correct
CONTIG	m128827_6541_CCS_4_2166_4_48413678_48414078_2912052	420	unaligned
20514277	20516580	1	2304	chr19	m267053_3591_CCS_2_1083_2_20514276_20514676_1983000	100.0		True
CONTIG	m267053_3591_CCS_2_1083_2_20514276_20514676_1983000	2304	correct
CONTIG	m88081_14043_CCS_4_5054_4_48457460_48457860_5866254	464	unaligned
24620971	24622226	1	1256	chr19	m215497_13516_CCS_3_6137_3_24620970_24621370_6052668	100.0		True
CONTIG	m215497_13516_CCS_3_6137_3_24620970_24621370_6052668	1256	correct
CONTIG	m82905_10978_CCS_4_9025_4_36797369_36797769_1484261	414	unaligned
40399431	40400421	1	991	chr19	m270238_14442_CCS_4_8303_4_40399430_40399830_1941822	100.0		True
CONTIG	m270238_14442_CCS_4_8303_4_40399430_40399830_1941822	991	correct
24613910	24614752	1	843	chr19	m237847_9177_CCS_3_1805_3_24613909_24614309_6160557	100.0		True
CONTIG	m237847_9177_CCS_3_1805_3_24613909_24614309_6160557	843	correct
CONTIG	m271286_10562_CCS_4_9025_4_48417066_48417466_4850716	426	unaligned
CONTIG	m241989_17388_CCS_2_9747_2_8881441_8881841_2409795	430	unaligned
CONTIG	m97134_9289_CCS_4_1805_4_37779793_37780193_1994192	490	unaligned
8353496	8354348	1	853	chr19	m39909_5621_CCS_1_1805_1_8338632_8339032_4045401	100.0		True
CONTIG	m39909_5621_CCS_1_1805_1_8338632_8339032_4045401	853	correct
48428164	48428839	1	676	chr19	m104101_10627_CCS_4_4693_4_48428163_48428563_3085289	100.0		True
CONTIG	m104101_10627_CCS_4_4693_4_48428163_48428563_3085289	676	correct
CONTIG	m230901_8629_CCS_4_1805_4_36789436_36789836_280432	406	unaligned
36763404	36763976	1	573	chr19	m253495_6812_CCS_4_722_4_36768499_36768899_2257587	100.0		True
CONTIG	m253495_6812_CCS_4_722_4_36768499_36768899_2257587	573	correct
40393206	40394218	1	1013	chr19	m36776_10095_CCS_4_5776_4_40393205_40393605_6027530	100.0		True
CONTIG	m36776_10095_CCS_4_5776_4_40393205_40393605_6027530	1013	correct
CONTIG	m14804_7274_CCS_4_6137_4_50609755_50610155_3578930	417	unaligned
48426052	48426782	1	731	chr19	m31855_9372_CCS_4_5415_4_48426051_48426451_2174458	100.0		True
CONTIG	m31855_9372_CCS_4_5415_4_48426051_48426451_2174458	731	correct
40397116	40397750	1	635	chr19	m169677_8957_CCS_4_1083_4_40381431_40381831_6190588	100.0		True
CONTIG	m169677_8957_CCS_4_1083_4_40381431_40381831_6190588	635	correct
50597187	50598237	1	1051	chr19	m237439_15430_CCS_4_5776_4_50597186_50597586_5425588	100.0		True
CONTIG	m237439_15430_CCS_4_5776_4_50597186_50597586_5425588	1051	correct
8870257	8871054	1	798	chr19	m215296_10891_CCS_2_3249_2_8870256_8870656_2104032	100.0		True
CONTIG	m215296_10891_CCS_2_3249_2_8870256_8870656_2104032	798	correct
48422460	48423002	1	543	chr19	m147721_9536_CCS_4_7581_4_48422459_48422859_4557913	100.0		True
CONTIG	m147721_9536_CCS_4_7581_4_48422459_48422859_4557913	543	correct
24607133	24607721	1	589	chr19	m206102_10799_CCS_3_2527_3_24607132_24607532_3410410	100.0		True
CONTIG	m206102_10799_CCS_3_2527_3_24607132_24607532_3410410	589	correct
37764427	37765029	1	603	chr19	m39232_8521_CCS_4_3971_4_37764426_37764826_3047606	100.0		True
CONTIG	m39232_8521_CCS_4_3971_4_37764426_37764826_3047606	603	correct
37772904	37773747	1	844	chr19	m4013_16548_CCS_4_4693_4_37772903_37773303_5278475	100.0		True
CONTIG	m4013_16548_CCS_4_4693_4_37772903_37773303_5278475	844	correct
CONTIG	m43753_7866_CCS_4_2888_4_37775123_37775523_4487519	429	unaligned
50594844	50595621	1	778	chr19	m4260_15441_CCS_4_3610_4_50594843_50595243_3509238	100.0		True
CONTIG	m4260_15441_CCS_4_3610_4_50594843_50595243_3509238	778	correct
37763365	37764806	1	1442	chr19	m75991_11338_CCS_4_10108_4_37763364_37763764_3918250	100.0		True
CONTIG	m75991_11338_CCS_4_10108_4_37763364_37763764_3918250	1442	correct
37787606	37788119	1	514	chr19	m10093_12278_CCS_4_0_4_37787605_37788005_5712429	100.0		True
CONTIG	m10093_12278_CCS_4_0_4_37787605_37788005_5712429	514	correct
CONTIG	m3865_6270_CCS_4_2166_4_50619041_50619441_5918767	449	unaligned
48432671	48433218	1	548	chr19	m66263_14915_CCS_4_13718_4_48416903_48417303_1538817	100.0		True
CONTIG	m66263_14915_CCS_4_13718_4_48416903_48417303_1538817	548	correct
24614491	24616616	1	2126	chr19	m19698_15378_CCS_3_7581_3_24614490_24614890_5128742	100.0		True
CONTIG	m19698_15378_CCS_3_7581_3_24614490_24614890_5128742	2126	correct
52177081	54724391	1	2547311	chr19	m147812_9643_CCS_4_6859_4_52177080_52177480_1011299	100.0		True
CONTIG	m147812_9643_CCS_4_6859_4_52177080_52177480_1011299	2547311	correct
37766365	37766952	1	588	chr19	m241293_6574_CCS_4_4332_4_37766364_37766764_3205576	100.0		True
CONTIG	m241293_6574_CCS_4_4332_4_37766364_37766764_3205576	588	correct
24616302	24618641	1	2340	chr19	m231497_16522_CCS_3_5776_3_24616301_24616701_2959923	100.0		True
CONTIG	m231497_16522_CCS_3_5776_3_24616301_24616701_2959923	2340	correct
CONTIG	m26355_14582_CCS_4_722_4_37760162_37760562_3749402	437	unaligned
CONTIG	m271536_8692_CCS_4_8292_4_36796299_36796699_3157119	434	unaligned
40381692	40382651	1	960	chr19	m92634_14455_CCS_4_13718_4_40381691_40382091_4274109	100.0		True
CONTIG	m92634_14455_CCS_4_13718_4_40381691_40382091_4274109	960	correct
35862004	35862777	1	774	chr19	m267142_8693_CCS_4_6498_4_35862003_35862403_154566	100.0		True
CONTIG	m267142_8693_CCS_4_6498_4_35862003_35862403_154566	774	correct
CONTIG	m100666_15390_CCS_4_6498_4_48416527_48416927_991209	443	unaligned
37765275	37765811	1	537	chr19	m175292_14686_CCS_4_14286_4_37780437_37780837_4714279	100.0		True
CONTIG	m175292_14686_CCS_4_14286_4_37780437_37780837_4714279	537	correct
CONTIG	m217601_12055_CCS_4_8303_4_36775650_36776050_1873747	470	unaligned
CONTIG	m26355_14582_CCS_4_6859_4_37766300_37766700_4087423	462	unaligned
8338229	8339017	1	789	chr19	m236871_10307_CCS_1_7220_1_8338228_8338628_5972249	100.0		True
CONTIG	m236871_10307_CCS_1_7220_1_8338228_8338628_5972249	789	correct
20522405	20522915	1	511	chr19	m163954_8019_CCS_2_7581_2_20522404_20522804_3307528	100.0		True
CONTIG	m163954_8019_CCS_2_7581_2_20522404_20522804_3307528	511	correct
CONTIG	m189626_11503_CCS_4_8303_4_50621766_50622166_6089925	407	unaligned
CONTIG	m31075_5182_CCS_4_3610_4_40396018_40396418_5276031	478	unaligned
CONTIG	m265142_13050_CCS_4_12635_4_48437718_48438118_294256	418	unaligned
8867808	8868598	1	791	chr19	m201961_16793_CCS_2_5776_2_8867807_8868207_3217158	100.0		True
CONTIG	m201961_16793_CCS_2_5776_2_8867807_8868207_3217158	791	correct
24607534	24608509	1	976	chr19	m215689_12833_CCS_3_8303_3_24604637_24605037_2191303	100.0		True
CONTIG	m215689_12833_CCS_3_8303_3_24604637_24605037_2191303	976	correct
40384342	40385398	1	1057	chr19	m85815_6966_CCS_4_5776_4_40384341_40384741_5267887	100.0		True
CONTIG	m85815_6966_CCS_4_5776_4_40384341_40384741_5267887	1057	correct
CONTIG	m117187_12129_CCS_2_8303_2_8896843_8897243_4057661	423	unaligned
CONTIG	m216944_5526_CCS_4_1083_4_48431628_48432028_3522473	403	unaligned
CONTIG	m244964_5382_CCS_4_361_4_50616034_50616434_3800463	406	unaligned
CONTIG	m25640_11371_CCS_4_8664_4_36794158_36794558_1419537	401	unaligned
8337041	8338607	1	1567	chr19	m34656_13952_CCS_1_3971_1_8337040_8337440_6250029	100.0		True
CONTIG	m34656_13952_CCS_1_3971_1_8337040_8337440_6250029	1567	correct
20582963	20583832	1	870	chr19	m82888_5256_CCS_2_3249_2_20513800_20514200_1991882	100.0		True
CONTIG	m82888_5256_CCS_2_3249_2_20513800_20514200_1991882	870	correct
CONTIG	m39590_15804_CCS_4_8303_4_48411681_48412081_3223954	432	unaligned
40393876	40394663	1	788	chr19	m148826_11202_CCS_4_2166_4_40393875_40394275_651755	100.0		True
CONTIG	m148826_11202_CCS_4_2166_4_40393875_40394275_651755	788	correct
CONTIG	m215645_7013_CCS_3_5054_3_24627792_24628192_4287725	408	unaligned
CONTIG	m74934_8428_CCS_4_722_4_36776311_36776711_1515286	461	unaligned
CONTIG	m25640_11371_CCS_4_2527_4_36788021_36788421_3491799	401	unaligned
CONTIG	m50442_16315_CCS_2_5415_2_8866983_8867383_6052032	466	unaligned
CONTIG	m189382_15588_CCS_4_8303_4_48406850_48407250_3193940	491	unaligned
CONTIG	m122996_6526_CCS_4_2888_4_36794701_36795101_2662004	471	unaligned
24623569	24624122	1	554	chr19	m53717_9267_CCS_3_4332_3_24623568_24623968_2045707	100.0		True
CONTIG	m53717_9267_CCS_3_4332_3_24623568_24623968_2045707	554	correct
CONTIG	m199120_15122_CCS_4_5776_4_37780943_37781343_3023564	431	unaligned
CONTIG	m56205_10408_CCS_4_0_4_50603646_50604046_298741	403	unaligned
CONTIG	m173584_17901_CCS_4_14079_4_40382253_40382653_5551137	458	unaligned
24612926	24613720	1	795	chr19	m59248_9208_CCS_3_3971_3_24604237_24604637_3979217	100.0		True
CONTIG	m59248_9208_CCS_3_3971_3_24604237_24604637_3979217	795	correct
48429053	48430041	1	989	chr19	m162702_8616_CCS_4_8216_4_48429052_48429452_4207366	100.0		True
CONTIG	m162702_8616_CCS_4_8216_4_48429052_48429452_4207366	989	correct
37762622	37763487	1	866	chr19	m39232_8521_CCS_4_2166_4_37762621_37763021_3323238	100.0		True
CONTIG	m39232_8521_CCS_4_2166_4_37762621_37763021_3323238	866	correct
40377519	40378519	1	1001	chr19	m102680_9839_CCS_4_5054_4_40377518_40377918_2785485	100.0		True
CONTIG	m102680_9839_CCS_4_5054_4_40377518_40377918_2785485	1001	correct
CONTIG	m189059_5900_CCS_4_4332_4_37782262_37782662_5201573	410	unaligned
8351908	8353468	1	1561	chr19	m166391_13760_CCS_1_9747_1_8351907_8352307_1674134	100.0		True
CONTIG	m166391_13760_CCS_1_9747_1_8351907_8352307_1674134	1561	correct
CONTIG	m243007_10351_CCS_4_9386_4_48427773_48428173_3831772	429	unaligned
CONTIG	m129566_13265_CCS_4_722_4_37785480_37785880_2027567	401	unaligned
7060165	7060875	1	711	chr19	m161385_3310_CCS_0_722_0_7060164_7060564_3853546	100.0		True
CONTIG	m161385_3310_CCS_0_722_0_7060164_7060564_3853546	711	correct
40379850	40380685	1	836	chr19	m210856_7696_CCS_4_6498_4_40379849_40380249_800467	100.0		True
CONTIG	m210856_7696_CCS_4_6498_4_40379849_40380249_800467	836	correct
48423100	48423948	1	849	chr19	m94354_4533_CCS_4_1083_4_48423099_48423499_554345	100.0		True
CONTIG	m94354_4533_CCS_4_1083_4_48423099_48423499_554345	849	correct
CONTIG	m136937_7828_CCS_4_2527_4_50612555_50612955_3153222	475	unaligned
CONTIG	m271592_9287_CCS_4_4693_4_36775817_36776217_5833161	463	unaligned
50632476	50632998	1	523	chr19	m19384_22793_CCS_4_5776_4_50632475_50632875_5007937	100.0		True
CONTIG	m19384_22793_CCS_4_5776_4_50632475_50632875_5007937	523	correct
37760055	37760556	1	502	chr19	m125945_14073_CCS_4_3249_4_37760054_37760454_5783124	100.0		True
CONTIG	m125945_14073_CCS_4_3249_4_37760054_37760454_5783124	502	correct
CONTIG	m121209_2977_CCS_4_2577_4_48414370_48414770_3171443	414	unaligned
CONTIG	m69197_1549_CCS_4_1083_4_48434893_48435293_613958	429	unaligned
8855751	8857544	1	1794	chr19	m47120_15464_CCS_2_9747_2_8855750_8856150_2049116	100.0		True
CONTIG	m47120_15464_CCS_2_9747_2_8855750_8856150_2049116	1794	correct
8879121	8880051	1	931	chr19	m220140_15188_CCS_2_6498_2_8879120_8879520_4111790	100.0		True
CONTIG	m220140_15188_CCS_2_6498_2_8879120_8879520_4111790	931	correct
CONTIG	m19384_22793_CCS_4_7220_4_50633918_50634318_5938160	418	unaligned
24618426	24620345	1	1920	chr19	m45525_9833_CCS_3_4693_3_24618425_24618825_4146318	100.0		True
CONTIG	m45525_9833_CCS_3_4693_3_24618425_24618825_4146318	1920	correct
48443589	48444226	1	638	chr19	m39590_15804_CCS_4_13718_4_48417096_48417496_2853389	100.0		True
CONTIG	m39590_15804_CCS_4_13718_4_48417096_48417496_2853389	638	correct
CONTIG	m139774_6685_CCS_4_6137_4_50604930_50605330_3637441	414	unaligned
CONTIG	m141430_8751_CCS_4_5054_4_36793719_36794119_2328719	460	unaligned
